id,Carma,Fias,Geo,WRI,Country,Fueltype,Classification,Capacity,lat,lon,File
950,Mossford,,,Mossford,United Kingdom,Hydro,Run-of-river,24.0,56.7861112,-4.1140517,UK Power Plant.csv
951,Errochty,,,Errochty,United Kingdom,Hydro,Run-of-river,75.0,56.7861112,-4.1140517,UK Power Plant.csv
953,Robbia ,,,Robbia,Switzerland,Hydro,Reservoir,27.0,,,Switzerland Power Plant.csv
954,Klosters,,,Klosters,Switzerland,Hydro,Run-of-river,17.0,,,Switzerland Power Plant.csv
955,Clees,,,Les CléEs,Switzerland,Hydro,Reservoir,30.0,47.5543818,8.8980821,Switzerland Power Plant.csv
956,Gralla,,,Gralla,Austria,Hydro,Run-of-river,15.0,,,Verbund Power Plant.csv
957,Alzwerke,,,Alzwerke Gmbh,Germany,Hydro,Run-of-river,45.0,48.1689863,12.8304816,Germany Power Plants (conventional).csv
958,Tiefencastel Albula,,,Tiefencastel Alk,Switzerland,Hydro,Reservoir,24.0,,,Switzerland Power Plant.csv
960,Olden (Korsselbranna),,,Olden,Sweden,Hydro,Reservoir,130.0,,,Sweden Power Plant.csv
961,Forsa Norsk,,,Forsa,Norway,Hydro,Run-of-river,14.0,,,Norway Power Plants (ENTSOE) .csv
962,Svean,,,Svean,Norway,Hydro,Reservoir,42.0,,,Norway Power Plants (ENTSOE) .csv
963,Schwanden Sernf Rb,,,Schwanden Sernf,Switzerland,Hydro,Run-of-river,15.7,,,Switzerland Power Plant.csv
964,Bodendorf Murstufe,,,Bodensdorf Mur,Austria,Hydro,Run-of-river,7.0,,,Verbund Power Plant.csv
965,Amdal,,,Amdal,Norway,Hydro,Reservoir,23.0,,,Norway Power Plants (ENTSOE) .csv
966,Rupperswil Auenstein,,,Rupperswil,Switzerland,Hydro,Reservoir,41.74,,,Switzerland Power Plant.csv
967,Wildegg Brugg,,,Wildegg Brugg,Switzerland,Hydro,Reservoir,57.1,,,Switzerland Power Plant.csv
968,Fatschbach,,,FäTschbach,Switzerland,Hydro,Run-of-river,15.0,,,Switzerland Power Plant.csv
969,Batsvann,,,Batsvann,Norway,Hydro,Reservoir,38.0,,,Norway Power Plants (ENTSOE) .csv
970,Majenfors Nya,,,Majenfors Nya,Sweden,Hydro,Run-of-river,10.9,,,Sweden Power Plant.csv
973,Hegsetfoss,,,Hegsetfoss,Norway,Hydro,Reservoir,40.0,,,Norway Power Plants (ENTSOE) .csv
974,Guolas,,,Guolas,Norway,Hydro,Run-of-river,90.0,,,Norway Power Plants (ENTSOE) .csv
975,Bodendorf Paalbach,,,Bodensdorf Paal,Austria,Hydro,Reservoir,27.26,,,Verbund Power Plant.csv
978,Skjerka Nye,,,Skjerka,Norway,Hydro,Reservoir,120.0,,,Norway Power Plants (ENTSOE) .csv
979,Barasona,,,Barasona S.Jose,Spain,Hydro,Reservoir,22.1,,,Spain Power Plants Over 10 MW.csv
980,Bingfoss,,,Bingsfoss,Norway,Hydro,Reservoir,36.0,,,Norway Power Plants (ENTSOE) .csv
982,Sarelli,,,Sarelli,Switzerland,Hydro,Run-of-river,90.0,47.2575984,8.5373809,Switzerland Power Plant.csv
983,Spina Isola,,,Spina Isola,Switzerland,Hydro,Reservoir,20.9,,,Switzerland Power Plant.csv
984,Tavanasa Kvr,,,Tavanasa Kvr,Switzerland,Hydro,Reservoir,180.0,46.9827634,9.1523442,Switzerland Power Plant.csv
985,Kappelerhof,,,Kappelerhof,Switzerland,Hydro,Run-of-river,7.0,,,Switzerland Power Plant.csv
987,Morobbia,,,Morobbia,Switzerland,Hydro,Run-of-river,15.5,,,Switzerland Power Plant.csv
988,Bonnington,,,Bonnington,United Kingdom,Hydro,Run-of-river,11.0,56.7861112,-4.1140517,UK Power Plant.csv
989,Lio (Tokke ),,,Lio,Norway,Hydro,Reservoir,51.0,,,Norway Power Plants (ENTSOE) .csv
990,Grasjo,,,Grasjo,Norway,Hydro,Run-of-river,18.0,,,Norway Power Plants (ENTSOE) .csv
992,Kachlet,,,Kachlet,Germany,Hydro,Reservoir,53.7,48.5740136,13.4606445,Germany Power Plants (conventional).csv
993,Eitting,,,Eitting,Germany,Hydro,Run-of-river,40.0,48.358828,11.8908175,Germany Power Plants (conventional).csv
995,Ovre Tessa,,,Ovre Tessa,Norway,Hydro,Run-of-river,20.0,,,Norway Power Plants (ENTSOE) .csv
996,Lotschen,,,LöTschen,Switzerland,Hydro,Reservoir,122.0,47.0467333,9.4192932,Switzerland Power Plant.csv
998,Ova Spin,,,Ova Spin Dotierzentrale,Switzerland,Hydro,Run-of-river,54.47,47.3507365,7.9053185,Switzerland Power Plant.csv
1000,Tannuwald,,,Tannuwald,Switzerland,Hydro,Run-of-river,5.2,,,Switzerland Power Plant.csv
1001,Quoich,,,Quoich,United Kingdom,Hydro,Run-of-river,23.1,56.7861112,-4.1140517,UK Power Plant.csv
1002,Schwanden Niederenbach,,,Schwanden Niederenbach,Switzerland,Hydro,Reservoir,28.2,,,Switzerland Power Plant.csv
1003,Grudie Bridge,,,Grudie Bridge,United Kingdom,Hydro,Run-of-river,24.0,56.7861112,-4.1140517,UK Power Plant.csv
1004,Ferrera Khr,,,Ferrera,Switzerland,Hydro,Reservoir,188.63,46.3150269,8.0166829,Switzerland Power Plant.csv
1005,Sils Khr,,,Sils Khr,Switzerland,Hydro,Reservoir,247.0,47.2579312,8.852696,Switzerland Power Plant.csv
1006,Hopflauenen Leimboden,,,Hopflauenen Leimboden,Switzerland,Hydro,Run-of-river,6.0,,,Switzerland Power Plant.csv
1007,Birsfelden,,,Birsfelden,Switzerland,Hydro,Run-of-river,100.0,47.390073,7.3696855,Switzerland Power Plant.csv
1008,Orrin,,,Orrin,United Kingdom,Hydro,Run-of-river,18.0,56.7861112,-4.1140517,UK Power Plant.csv
1009,Tranco  Beas,,,Tranco Beas,Spain,Hydro,Reservoir,39.8,,,Spain Power Plants Over 10 MW.csv
1010,Arroibar,,,Ch Arroibar,Spain,Hydro,Run-of-river,14.755,,,Spain Power Plants Over 10 MW.csv
1011,Engeweiher,,,Engeweiher,Switzerland,Hydro,Run-of-river,5.3,,,Switzerland Power Plant.csv
1013,Kaprun Oberstufe,,,Kaprun Oberstufe,Austria,Hydro,Reservoir,113.0,,,Verbund Power Plant.csv
1014,Gausbu,,,Gausbu,Norway,Hydro,Run-of-river,9.0,,,Norway Power Plants (ENTSOE) .csv
1015,Dolgarrog High,,,Dolgarrog High Head,United Kingdom,Hydro,Reservoir,18.4,52.2928116,-3.7389299,UK Power Plant.csv
1016,Leirfossene,,,Leirfossene,Norway,Hydro,Reservoir,53.0,,,Norway Power Plants (ENTSOE) .csv
1017,Tysso,,,Tysso,Norway,Hydro,Reservoir,258.0,,,Norway Power Plants (ENTSOE) .csv
1018,Furset,,,Furset,Norway,Hydro,Run-of-river,5.0,,,Norway Power Plants (ENTSOE) .csv
1020,Riksheimdal,,,Riksheimdal,Norway,Hydro,Run-of-river,4.6,,,Norway Power Plants (ENTSOE) .csv
1021,Dettingen Canal,,,Dettingen,Germany,Hydro,Reservoir,11.0,48.4368485,8.9343816,Germany Power Plants (conventional).csv
1022,Hanefoss,,,Hanefoss,Norway,Hydro,Reservoir,42.0,,,Norway Power Plants (ENTSOE) .csv
1023,Tunnsjofoss,,,Tunnsjofoss,Norway,Hydro,Run-of-river,9.0,,,Norway Power Plants (ENTSOE) .csv
1024,Dolgarrog Low,,,Dolgarrog Low Head,United Kingdom,Hydro,Reservoir,15.0,52.2928116,-3.7389299,UK Power Plant.csv
1025,Asmulfoss,,,Asmulfoss,Norway,Hydro,Run-of-river,14.0,,,Norway Power Plants (ENTSOE) .csv
1026,Follafoss,,,Follafoss,Norway,Hydro,Reservoir,49.0,,,Norway Power Plants (ENTSOE) .csv
1028,Linthal Limmern,,,Linthal Limmern,Switzerland,Hydro,Run-of-river,34.4,47.1682719,7.2556047,Switzerland Power Plant.csv
1029,Ruchlig,,,RüChlig,Switzerland,Hydro,Run-of-river,12.05,,,Switzerland Power Plant.csv
1030,Salto  Cofrentes,,,Cofrentes,Spain,Hydro,Reservoir,124.2,,,Spain Power Plants Over 10 MW.csv
1031,Stuvane,,,Stuvane,Norway,Hydro,Reservoir,42.0,,,Norway Power Plants (ENTSOE) .csv
1032,Restano,,,Restano,Spain,Hydro,Run-of-river,14.4,,,Spain Power Plants Over 10 MW.csv
1033,Funnefoss,,,Funnefoss,Norway,Hydro,Reservoir,44.0,,,Norway Power Plants (ENTSOE) .csv
1034,Heiligkreuz,,,Heiligkreuz,Switzerland,Hydro,Reservoir,41.0,46.2554573,6.9537826,Switzerland Power Plant.csv
1035,Ruppoldingen,,,Ruppoldingen,Switzerland,Hydro,Reservoir,23.0,46.8332439,9.2834557,Switzerland Power Plant.csv
1036,Goesgen,,,GöSgen,Switzerland,Hydro,Reservoir,51.3,47.0351085,7.3116588,Switzerland Power Plant.csv
1037,Mottec,,,Mottec,Switzerland,Hydro,Reservoir,71.0,46.6370243,7.8327586,Switzerland Power Plant.csv
1038,Veytaux Hongrin,,,Veytaux,Switzerland,Hydro,Reservoir,255.0,,,Switzerland Power Plant.csv
1039,Pallazuit,,,Pallazuit,Switzerland,Hydro,Reservoir,40.0,47.4224096,7.5020019,Switzerland Power Plant.csv
1040,Flumenthal,,,Flumenthal,Switzerland,Hydro,Reservoir,23.4,46.8632481,10.4342982,Switzerland Power Plant.csv
1043,Solk,,,SöLk,Austria,Hydro,Reservoir,61.0,,,Verbund Power Plant.csv
1044,Wyhlen,,,Wyhlen,Germany,Hydro,Reservoir,44.593,47.5500626,7.6833516,Germany Power Plants (conventional).csv
1045,Mapragg,,,Mapragg,Switzerland,Hydro,Reservoir,279.9,47.1662087,9.4706522,Switzerland Power Plant.csv
1046,Tierfehd Hintersand,,,Tierfehd Hintersand,Switzerland,Hydro,Reservoir,42.0,,,Switzerland Power Plant.csv
1048,Kubel,,,Kubel,Switzerland,Hydro,Run-of-river,15.01,,,Switzerland Power Plant.csv
1049,Mageli,,,Mageli,Norway,Hydro,Reservoir,43.0,,,Norway Power Plants (ENTSOE) .csv
1050,Leinafoss,,,Leinafoss,Norway,Hydro,Run-of-river,5.0,,,Norway Power Plants (ENTSOE) .csv
1051,Galleto,,,Galleto,Italy,Hydro,Run-of-river,166.0,42.5641417,12.6405466,Italy Power Plant.csv
1052,Erlenbach Bkw,,,Erlenbach,Switzerland,Hydro,Run-of-river,18.0,,,Switzerland Power Plant.csv
1053,Simmenfluh,,,Simmenfluh,Switzerland,Hydro,Run-of-river,9.0,,,Switzerland Power Plant.csv
1054,Schwarzhausern,,,SchwarzhäUsern,Switzerland,Hydro,Run-of-river,8.2,,,Switzerland Power Plant.csv
1055,Itoiz,,,Central Pie Presa Itoiz,Spain,Hydro,Reservoir,28.6,,,Spain Power Plants Over 10 MW.csv
1056,Midtre Tessa,,,Midtre Tessa,Norway,Hydro,Run-of-river,9.0,,,Norway Power Plants (ENTSOE) .csv
1057,Nedre Tessa,,,Nedre Tessa,Norway,Hydro,Reservoir,25.0,,,Norway Power Plants (ENTSOE) .csv
1058,Roppa,,,Roppa,Norway,Hydro,Run-of-river,6.0,,,Norway Power Plants (ENTSOE) .csv
1059,Luichart,,,Luichart,United Kingdom,Hydro,Run-of-river,34.0,56.7861112,-4.1140517,UK Power Plant.csv
1060,Porma ,,,Porma,Spain,Hydro,Run-of-river,17.474,,,Spain Power Plants Over 10 MW.csv
1061,Santa Ana Endesa,,,Santa Ana,Spain,Hydro,Reservoir,30.16,,,Spain Power Plants Over 10 MW.csv
1062,Bjorgum,,,Bjorgum,Norway,Hydro,Run-of-river,6.0,,,Norway Power Plants (ENTSOE) .csv
1063,Ceannacroc,,,Ceannacroc,United Kingdom,Hydro,Run-of-river,24.0,56.7861112,-4.1140517,UK Power Plant.csv
1064,Aiguamoix,,,Aiguamoix,Spain,Hydro,Reservoir,32.0,,,Spain Power Plants Over 10 MW.csv
1065,Puente Montanana,,,Puente Montanana,Spain,Hydro,Reservoir,44.8,,,Spain Power Plants Over 10 MW.csv
1068,Reppa,,,Reppa,Norway,Hydro,Run-of-river,12.0,,,Norway Power Plants (ENTSOE) .csv
1069,Kalvedalen,,,Kalvedalen,Norway,Hydro,Reservoir,22.0,,,Norway Power Plants (ENTSOE) .csv
1070,Landau Ostbayer,,,Landau,Germany,Hydro,Reservoir,13.5,48.6728179,12.6584737876,Germany Power Plants (conventional).csv
1071,Scharding Neuhaus,,,SchäRding Neuhaus,Austria,Hydro,Reservoir,100.0,,,Verbund Power Plant.csv
1072,Kaupanger ,,,Kaupanger,Norway,Hydro,Run-of-river,6.0,,,Norway Power Plants (ENTSOE) .csv
1073,St Fillans,,,St. Fillans,United Kingdom,Hydro,Run-of-river,21.0,56.7861112,-4.1140517,UK Power Plant.csv
1074,Krangede,Krangede,Krangede,,Sweden,Hydro,Run-of-river,250.0,62.8947174286,16.4824107365,
1075,Alrance,Alrance,Alrance,,France,Hydro,Pumped Storage,14.5,44.1177636667,2.688042,energy_storage_exchange
1076,Rance,Rance tidal,Rance Tidal,,France,Hydro,Pumped Storage,240.0,48.6148023333,-2.02612833333,energy_storage_exchange
1077,Argentat,Argentat,Argentat,,France,Hydro,Pumped Storage,48.0,45.1001143333,1.94795633333,energy_storage_exchange
1078,Traengslet,Trängslet,Trängslet,,Sweden,Hydro,Run-of-river,330.0,61.3886123333,13.7222238333,
1079,Sveg,Sveg,Sveg,,Sweden,Hydro,Reservoir,36.0,62.0234362165,14.2854643363,
1080,Porabka Zar,Porabka zar,Porabka Zar,,Poland,Hydro,Pumped Storage,512.6,49.7937546297,19.2116964856,energy_storage_exchange
1081,Zarnowiec,_arnowiec,Zarnowiec,,Poland,Hydro,Pumped Storage,716.0,54.7600734685,18.072513682,energy_storage_exchange
1082,Dychow,Dychów,Dychow,,Poland,Hydro,Pumped Storage,90.0,51.9882553089,15.0580718561,energy_storage_exchange
1083,Solina,Solina,Solina,,Poland,Hydro,Pumped Storage,200.0,49.3968291723,22.4578865255,energy_storage_exchange
1084,Avce,Av_e,Avce,,Slovenia,Hydro,Pumped Storage,185.0,46.0978443333,13.667026,energy_storage_exchange
1085,Torrao,Torrão,Torrao,,Portugal,Hydro,Pumped Storage,146.0,41.0948556667,-8.25229733333,energy_storage_exchange
1086,Salamonde,Salamonde,Salamonde,,Portugal,Hydro,Pumped Storage,42.0,41.6878393333,-8.09108666667,energy_storage_exchange
1087,Alto Rabagao,Alto rabagão,Alto Rabagao,,Portugal,Hydro,Pumped Storage,68.0,41.747087,-7.85694,energy_storage_exchange
1088,Alqueva ,Alqueva,Alqueva,,Portugal,Hydro,Pumped Storage,240.0,38.9880555667,-7.8099111,energy_storage_exchange
1089,Zydowo,_ydowo,Zydowo,,Poland,Hydro,Pumped Storage,151.0,53.5316946667,16.7332516667,energy_storage_exchange
1090,Koralpe,Koralpe,Koralpe,,Austria,Hydro,Pumped Storage,50.0,46.6874111,14.9597777667,energy_storage_exchange
1091,Kops ,Kops,Kops,,Austria,Hydro,Pumped Storage,697.0,46.9798833333,10.0404372167,energy_storage_exchange
1092,Rodund,Rodundwerk,Rodund,,Austria,Hydro,Pumped Storage,493.0,47.0859611,9.8815361,energy_storage_exchange
1093,Sfikia,Sfikia,Sfikia,,Greece,Hydro,Pumped Storage,315.0,40.4228037,22.2386037,energy_storage_exchange
1094,Vianden,Vianden,Vianden Luxembourg,,Luxembourg,Hydro,Pumped Storage,1296.0,49.9389333333,6.19576296667,energy_storage_exchange
1095,Niedzica,Niedzica,Niedzica,,Poland,Hydro,Pumped Storage,92.8,49.4130932296,20.3185114583,energy_storage_exchange
1096,Innerfragant Wurten,Oschenik innerfragant,Innerfragant,,Austria,Hydro,Pumped Storage,108.0,47.0585,12.69045,energy_storage_exchange
1097,Kruonis,Kruonis & extension project,Kruonis Lithuania,,Lithuania,Hydro,Pumped Storage,900.0,54.7995,24.24875,energy_storage_exchange
1098,Rifawerk,Rifawerk,Rifa,,Austria,Hydro,Pumped Storage,7.0,46.97715,10.04165,energy_storage_exchange
1099,Malta Oberstufe,Malta upper stage,Malta Oberstufe,,Austria,Hydro,Pumped Storage,120.0,47.07295,13.34695,energy_storage_exchange
1100,Chaira,Chaira,Chaira,,Bulgaria,Hydro,Pumped Storage,864.0,42.17445,24.1004225,energy_storage_exchange
1101,,Feldsee,Feldsee,,Austria,Hydro,Pumped Storage,140.0,46.9966,13.04295,energy_storage_exchange
1102,,Liptovská mara,Liptovska Mara,,Slovakia,Hydro,Pumped Storage,198.0,49.099305,19.4894445,energy_storage_exchange
1103,,Ru_í,Ruzin,,Slovakia,Hydro,Pumped Storage,60.0,48.8608,21.09055,energy_storage_exchange
1104,,Venda nova,Venda Nova Ps,,Portugal,Hydro,Pumped Storage,191.6,41.687,-8.02587,energy_storage_exchange
1105,,Aguieira,Aguieira Brazil,,Portugal,Hydro,Pumped Storage,336.0,40.3401,-8.1985,energy_storage_exchange
1106,,Vilarinho furnas,Vilarinho Das Furnas,,Portugal,Hydro,Pumped Storage,125.0,41.7617,-8.2095,energy_storage_exchange
1107,Dalesice,,Dalesice Republic,,Czech Republic,Hydro,Pumped Storage,450.0,49.1443776599,16.0690849865,
1108,Lipno,,Lipno Republic,,Czech Republic,Hydro,Reservoir,120.0,48.6363115404,14.233412535,
1109,Kamyk,,Kamyk Republic,,Czech Republic,Hydro,Run-of-river,40.0,49.6360091334,14.2501214974,
1110,Strekov,,Strekov Republic,,Czech Republic,Hydro,Run-of-river,19.5,50.6496518987,14.0400360217,
1111,Stechovice,,Stechovice Ps Republic,,Czech Republic,Hydro,Pumped Storage,67.5,49.8484838692,14.4133211717,
1112,Slapy,,Slapy Republic,,Czech Republic,Hydro,Reservoir,144.0,49.6052329232,14.5255342055,
1113,Dlouhe Strane,,Dlouhe Strane Republic,,Czech Republic,Hydro,Pumped Storage,650.0,50.1559800773,17.1926000366,
1114,Vrane,,Vrane Republic,,Czech Republic,Hydro,Run-of-river,13.88,50.0154117993,15.4774928772,
1115,Vaugris,,Vaugris,,France,Hydro,Run-of-river,72.0,45.484916,4.820926,
1116,Manosque,,Manosque Voix,,France,Hydro,Run-of-river,55.0,43.8529152403,5.82493833923,
1117,Montahut,,Montahut,,France,Hydro,Reservoir,99.0,43.89975,3.2670255,
1118,Salon,,Salon,,France,Hydro,Run-of-river,101.0,43.6368685,5.1047245,
1119,Laval  Cere,,Laval Cere &,,France,Hydro,Reservoir,132.0,44.953386,1.943212,
1120,Rhue,,Rhue,,France,Hydro,Reservoir,12.0,45.3779625578,2.62845584107,
1121,Bolozon,,Cize Bolozon,,France,Hydro,Reservoir,23.0,46.1805,5.54083335,
1122,Tuilieres,,Tuilieres,,France,Hydro,Run-of-river,32.0,44.84365,0.643543,
1123,Lardit,,Lardy,,France,Hydro,Reservoir,45.0,44.6758846795,2.5950106659,
1124,Brillanne,,Brillanne &,,France,Hydro,Run-of-river,30.0,43.9242115,5.90835,
1125,Hautefage,,Hautefage,,France,Hydro,Reservoir,25.0,45.0781715,1.9669345,
1126,Saint Dalmas,,Saint Dalmas,,France,Hydro,Reservoir,50.0,44.056432,7.394429,
1127,Salignac,,Salignac,,France,Hydro,Run-of-river,88.0,44.147965,5.980901,
1128,Claux,,Claux,,France,Hydro,Reservoir,13.5,44.87531,6.4812665,
1129,Pocinho,,Pocinho,,Portugal,Hydro,Run-of-river,186.0,41.132224,-7.1171635,
1130,Canicada,,Canicada,,Portugal,Hydro,Reservoir,60.0,41.6554935,-8.205678,
1131,Pracana,,Pracana,,Portugal,Hydro,Reservoir,41.0,39.5667355,-7.8438295,
1132,Muehleberg Wkw,,Muehleberg,,Switzerland,Hydro,Run-of-river,45.0,46.9619281881,7.27270937652,
1133,Batak,,Batak,,Bulgaria,Hydro,Reservoir,46.8,41.9362945,24.19303335,
1134,Ivaylovgrad,,Ivaylovgrad,,Bulgaria,Hydro,Reservoir,104.0,41.55851665,26.12036665,
1135,Sestrimo,,Sestrimo,,Bulgaria,Hydro,Run-of-river,240.0,42.21253335,23.91623335,
1136,Krichim,,Krichim,,Bulgaria,Hydro,Reservoir,80.0,42.02089,24.46734985,
1137,Stouden Kladenets,,Studen Kladenets,,Bulgaria,Hydro,Reservoir,82.0,41.60975,25.64575,
1138,Kardjali,,Kardzhali,,Bulgaria,Hydro,Reservoir,106.0,41.6417,25.35333335,
1139,Peshtera,,Peshtera,,Bulgaria,Hydro,Reservoir,128.0,42.02341665,24.27895,
1140,Momina Klissura,,Momina Klisura,,Bulgaria,Hydro,Run-of-river,120.0,42.22428335,23.95803335,
1141,Teshel,,Teshel,,Bulgaria,Hydro,Reservoir,60.0,41.66306665,24.25983335,
1142,Tainionkoski,,Tainionkoski Finland,,Finland,Hydro,Reservoir,62.0,61.1911230434,28.7679111664,
1143,Imatra,,Imatra Finland,,Finland,Hydro,Reservoir,178.0,61.1693730434,28.7634611664,
1144,Krokstrommen,,Krokstrommen,,Sweden,Hydro,Reservoir,103.0,62.04555,14.9002,
1145,Beverce,,Beverce Robertville Project,,Belgium,Hydro,Reservoir,9.2,50.4327805,6.0332715,
1146,Sault Brenaz,,Sault Brenaz,,France,Hydro,Run-of-river,45.0,45.840214,5.410089,
1147,Belley,,Brens Virigin,,France,Hydro,Run-of-river,90.0,45.721839,5.697101,
1148,Gervans,,Gervans,,France,Hydro,Run-of-river,120.0,45.1559605,4.8105715,
1149,Bregnier Cordon,,Bregnier Cordon,,France,Hydro,Run-of-river,70.0,45.61033335,5.76916665,
1150,Licq Atherey,,Licq Atherey,,France,Hydro,Reservoir,27.4,43.057431,-0.8823685,
1151,Beaucaire,,Beaucaire,,France,Hydro,Run-of-river,210.0,43.8385334773,4.63530871582,
1152,Sablons,,Sablons,,France,Hydro,Run-of-river,160.0,45.3138665,4.7860045,
1153,Chautagne,,Chautagne,,France,Hydro,Run-of-river,90.0,45.899173,5.8295455,
1154,Pierre Benite,,Pierre Benite,,France,Hydro,Run-of-river,84.0,45.7014475,4.833556,
1155,Soulom,,Soulom,,France,Hydro,Reservoir,57.0,42.9515,-0.06783335,
1156,Gambsheim,,Gambsheim,,France,Hydro,Run-of-river,108.0,48.6327105643,7.83097903442,
1157,Roznow,,Roznow,,Poland,Hydro,Reservoir,50.0,49.7666135,20.6803305,
1158,Czchow,,Czchow,,Poland,Hydro,Run-of-river,8.0,49.8236314059,20.6805585329,
1159,Kesznyeten,,Kesznyeten Hernadviz Hungary,,Hungary,Hydro,Run-of-river,4.4,47.96633335,21.0415,
1160,Debe,,Debe,,Poland,Hydro,Reservoir,20.0,52.444894,20.925118,
1161,Myczkowce,,Myczkowce,,Poland,Hydro,Reservoir,8.2,49.4506020887,22.3694100086,
1162,Zlatolicje,,Zlatolicje Poqwer,,Slovenia,Hydro,Reservoir,144.0,46.5013611,15.71683335,
1163,Bostanj,,Bostanj,,Slovenia,Hydro,Run-of-river,31.5,46.015822,15.2819,
1164,Dravograd,,Dravograd Poqwer,,Slovenia,Hydro,Reservoir,36.0,46.587328,15.0189835,
1165,Plave,,Plave Poqwer,,Slovenia,Hydro,Reservoir,34.0,46.047041,13.5991,
1166,Doblar,,Doblar Poqwer,,Slovenia,Hydro,Reservoir,70.0,46.116836,13.688936,
1167,Blanca,,Arto Blanca,,Slovenia,Hydro,Run-of-river,38.0,45.9868165,15.3907,
1168,Fala,,Fala Poqwer,,Slovenia,Hydro,Reservoir,58.0,46.5513945,15.451611,
1169,Formin,,Formin Poqwer,,Slovenia,Hydro,Reservoir,116.0,46.4113250026,15.952040065,
1170,Vuzenica,,Vuzenica Poqwer,,Slovenia,Hydro,Run-of-river,78.0,46.5948445,15.159761,
1171,Solkan,,Solkan Poqwer,,Slovenia,Hydro,Reservoir,32.0,45.9778945,13.652222,
1172,Mariborski Otok,,Mariborski Otok Poqwer,,Slovenia,Hydro,Reservoir,60.0,46.5619611,15.62548335,
1173,Vuhred,,Vuhred Poqwer,,Slovenia,Hydro,Reservoir,72.3,46.591161,15.2565,
1174,Ozbalt,,Ozbalt Poqwer,,Slovenia,Hydro,Reservoir,73.2,46.581922,15.4020445,
1175,Djale,,Djale,,Croatia,Hydro,Reservoir,40.8,43.59641665,16.71783335,
1176,Orlovac,,Orlovac,,Croatia,Hydro,Reservoir,237.0,43.5481,16.8272778,
1177,Ozalj,,Ozalj,,Croatia,Hydro,Run-of-river,5.5,45.61048335,15.4698722,
1178,Golubic,,Golubic,,Croatia,Hydro,Reservoir,7.5,44.08944445,16.20936665,
1179,Zakucac,,Zakucac,,Croatia,Hydro,Reservoir,522.0,43.4514111,16.69565555,
1180,Gojak,,Gojak,,Croatia,Hydro,Run-of-river,55.5,45.28250555,15.24595555,
1181,Senj,,Senj System,,Croatia,Hydro,Reservoir,216.0,44.9661722,14.91671665,
1182,Cakovec,,Cakovec,,Croatia,Hydro,Run-of-river,76.0,46.3478722,16.46419445,
1183,Sklope,,Sklope,,Croatia,Hydro,Reservoir,22.5,44.72891665,15.22196665,
1184,Dubrava,,Dubrava,,Croatia,Hydro,Run-of-river,76.0,46.3280278,16.7454222,
1185,Varazdin,,Varazdin,,Croatia,Hydro,Run-of-river,94.0,46.3261722,16.3030889,
1186,Vinodol,,Vinodol System,,Croatia,Hydro,Reservoir,90.0,45.22499445,14.67610555,
1187,Kraljevac,,Kraljevac,,Croatia,Hydro,Run-of-river,46.4,43.43104445,16.8873111,
1188,Lanau,,Lanau,,France,Hydro,Reservoir,21.0,44.96216665,3.04316665,
1189,Mallemort,,Mallemort,,France,Hydro,Run-of-river,101.0,43.7233620571,5.19222644806,
1190,Vinon,,Vinon,,France,Hydro,Reservoir,32.5,43.7247535,5.8189035,
1191,Grandval,,Grandval,,France,Hydro,Reservoir,74.0,44.97761665,3.07891665,
1192,Orlu,,Orlu,,France,Hydro,Reservoir,88.8,42.6951565,1.8999955,
1193,Argentiere,,Argentiere Bessee,,France,Hydro,Reservoir,38.0,44.107929,6.6416185,
1194,Lugo Di Nazza,,Lugo Di Nazza,,France,Hydro,Reservoir,39.0,42.016018,9.2192675,
1195,Beauvoir,,Beauvoir,,France,Hydro,Run-of-river,39.0,45.136461,5.3214375,
1196,Sainte Tulle,,Sainte Tulle &,,France,Hydro,Run-of-river,97.0,43.7877275,5.7706795,
1197,Golinhac,,Golinhac,,France,Hydro,Reservoir,45.0,44.4792889229,2.58918785095,
1198,Quinson,,Quinson,,France,Hydro,Reservoir,41.0,43.7010055,6.0460605,
1199,Sautet,,Sautet Le,,France,Hydro,Reservoir,76.0,44.8177035,5.927753,
1200,Villeneuve Sur Lot,,Lot,,France,Hydro,Reservoir,28.6,44.5315,1.69033335,
1201,St George  Commiers,,Saint Georges Commiers,,France,Hydro,Reservoir,60.0,45.0222695,5.6946315,
1202,Enchanet,,Enchanet,,France,Hydro,Reservoir,35.0,45.14933335,2.26366665,
1203,Marcillac,,Marcillac,,France,Hydro,Reservoir,30.0,45.2418505,0.757106,
1204,Nentilla,,Nentilla,,France,Hydro,Reservoir,97.0,42.7873115,2.2228715,
1205,Allement,,Allement,,France,Hydro,Reservoir,32.0,46.0354265,5.3825985,
1206,Grangent,,Grangent,,France,Hydro,Reservoir,37.0,45.454925,4.243935,
1207,Ocana Corse,,Ocana,,France,Hydro,Reservoir,42.5,41.9526655,8.9349475,
1208,Castillon,,Castillon,,France,Hydro,Reservoir,68.0,43.864,6.52733335,
1209,Champcella,,Champcella,,France,Hydro,Reservoir,12.0,44.8301855,6.573775,
1210,Raiva,,Raiva,,Portugal,Hydro,Run-of-river,24.0,40.316276,-8.2362355,
1211,Cabril,,Cabril,,Portugal,Hydro,Run-of-river,97.0,39.9105475,-8.132008,
1212,Regua,,Regua,,Portugal,Hydro,Run-of-river,156.0,41.155663,-7.7341845,
